row_id,split,used_for_fit
379,train,False
380,train,True
381,train,True
382,validation,False
383,train,False
384,train,False
385,train,False
386,train,False
387,test,False
388,train,False
389,test,False
390,train,True
391,test,False
392,validation,False
393,test,False
394,test,False
395,test,False
396,validation,False
397,validation,False
398,test,False
399,train,False
400,validation,False
401,train,False
402,validation,False
403,train,True
404,train,True
405,train,False
406,train,False
407,train,True
408,validation,False
409,validation,False
410,validation,False
411,train,True
412,train,True
413,validation,False
414,train,False
415,train,False
416,test,False
417,test,False
418,train,True
419,train,False
420,validation,False
421,train,False
422,train,True
423,train,False
424,train,True
425,validation,False
426,train,True
427,train,False
428,train,True
429,validation,False
430,validation,False
431,test,False
432,test,False
433,train,False
434,train,False
435,train,True
436,train,False
437,test,False
438,train,True
439,test,False
440,train,True
441,train,False
442,validation,False
443,test,False
444,train,False
445,validation,False
446,train,True
447,validation,False
448,test,False
449,train,False
450,test,False
451,train,False
452,train,False
453,train,False
454,train,True
455,train,True
456,test,False
457,train,False
458,test,False
459,train,True
460,test,False
461,train,False
462,train,True
463,train,True
464,validation,False
465,train,False
466,train,True
467,train,False
468,test,False
469,train,True
470,train,True
471,train,True
472,train,False
473,test,False
474,train,False
475,train,False
476,train,False
477,train,True
478,train,True
479,train,False
480,train,False
481,train,True
482,train,False
483,train,False
484,train,False
485,train,True
486,train,False
487,train,True
488,train,False
489,train,False
490,validation,False
491,test,False
492,train,False
493,train,False
494,train,False
495,test,False
496,train,False
497,test,False
498,validation,False
499,test,False
500,test,False
501,test,False
502,validation,False
503,test,False
504,train,True
505,validation,False
506,train,False
507,train,False
508,train,True
509,validation,False
510,train,False
511,train,False
512,train,True
513,validation,False
514,train,False
515,validation,False
516,train,False
517,test,False
518,train,True
519,validation,False
520,train,False
521,validation,False
522,train,False
523,validation,False
524,test,False
525,train,False
526,train,False
527,train,True
528,train,False
529,train,False
530,train,False
531,train,False
532,validation,False
533,validation,False
534,validation,False
535,train,False
536,validation,False
537,test,False
538,train,False
539,test,False
540,test,False
541,test,False
542,train,False
543,validation,False
544,validation,False
545,train,False
546,train,True
547,train,False
548,train,False
549,train,True
550,test,False
551,train,False
552,validation,False
553,train,False
554,train,False
555,train,True
556,train,True
557,validation,False
558,test,False
559,validation,False
560,train,False
561,validation,False
562,train,False
563,validation,False
564,train,False
565,test,False
566,test,False
567,train,False
568,train,False
569,train,False
570,train,False
571,test,False
572,train,True
573,validation,False
574,train,True
575,validation,False
576,test,False
577,train,True
578,train,False
579,train,False
580,train,False
581,train,False
582,test,False
583,train,True
584,train,False
585,train,False
586,train,True
587,train,True
588,train,False
589,train,True
590,train,True
591,train,False
592,train,False
593,test,False
594,train,False
595,test,False
596,train,True
597,test,False
598,train,False
599,train,False
600,test,False
601,validation,False
602,test,False
603,test,False
604,train,True
605,test,False
606,train,True
607,train,False
608,train,False
609,train,False
610,train,True
611,train,False
612,validation,False
613,train,True
614,validation,False
615,train,False
616,train,True
617,train,True
618,validation,False
619,train,True
620,train,False
621,train,False
622,train,True
623,validation,False
624,train,False
625,validation,False
626,train,False
627,test,False
628,test,False
629,train,True
630,train,True
631,train,True
632,train,False
633,train,False
634,train,False
635,train,True
636,train,False
637,train,False
638,train,False
639,train,False
640,train,True
641,train,False
642,test,False
643,train,False
644,test,False
645,test,False
646,test,False
647,test,False
648,train,True
649,train,True
650,train,False
651,train,False
652,train,True
653,test,False
654,train,False
655,train,False
656,validation,False
657,validation,False
658,validation,False
659,train,False
660,train,False
661,train,False
662,test,False
663,train,False
664,validation,False
665,train,False
666,validation,False
667,train,True
668,validation,False
669,validation,False
670,train,True
671,validation,False
672,train,False
673,train,False
674,train,True
675,train,True
676,train,False
677,train,False
678,validation,False
679,validation,False
680,train,False
681,train,False
682,train,True
683,train,False
684,train,True
685,train,True
686,test,False
687,train,False
688,train,False
689,train,False
690,train,False
691,validation,False
692,validation,False
693,test,False
694,train,True
695,train,False
696,train,True
697,train,False
698,train,False
699,train,False
700,validation,False
701,test,False
702,test,False
703,validation,False
704,train,False
705,train,True
706,train,False
707,test,False
708,train,True
709,train,False
710,train,False
711,train,False
712,train,False
713,test,False
714,validation,False
715,test,False
716,validation,False
717,train,True
718,train,True
719,train,True
720,train,True
721,train,True
722,train,True
723,validation,False
724,test,False
725,train,False
726,train,False
727,test,False
728,train,True
729,test,False
730,train,False
731,test,False
732,validation,False
733,validation,False
734,train,False
735,train,False
736,train,False
737,test,False
738,validation,False
739,train,False
740,train,False
741,validation,False
742,train,False
743,validation,False
744,train,False
745,test,False
746,train,False
747,validation,False
748,train,False
749,validation,False
750,validation,False
751,test,False
752,train,True
753,train,True
754,test,False
755,train,False
756,test,False
757,train,True
758,train,True
759,train,False
760,train,True
761,train,False
762,train,True
763,validation,False
764,train,False
765,test,False
766,train,False
767,validation,False
768,train,True
769,train,False
770,validation,False
771,test,False
772,train,False
773,train,False
774,test,False
775,test,False
776,train,False
777,validation,False
778,validation,False
779,test,False
780,train,False
781,train,False
782,train,False
783,train,True
784,validation,False
785,train,False
786,train,False
787,train,False
788,train,False
789,train,True
790,train,False
791,validation,False
792,train,True
793,test,False
794,train,False
795,test,False
796,test,False
797,test,False
798,train,True
799,test,False
800,train,True
801,train,True
802,test,False
803,train,True
804,validation,False
805,train,False
806,validation,False
807,validation,False
808,validation,False
809,validation,False
810,train,True
811,test,False
812,train,True
813,train,True
814,train,True
815,validation,False
816,test,False
817,train,True
818,train,True
819,train,False
820,train,True
821,train,False
822,train,False
823,train,False
824,test,False
825,train,False
826,train,True
827,train,False
828,test,False
829,test,False
830,train,False
831,train,False
832,train,False
833,train,False
834,test,False
835,validation,False
836,validation,False
837,validation,False
838,train,True
839,train,True
840,train,False
841,train,False
842,train,False
843,validation,False
844,train,False
845,test,False
846,validation,False
847,train,False
848,test,False
849,train,True
850,train,True
851,test,False
852,validation,False
853,train,False
854,train,False
855,validation,False
856,train,False
857,validation,False
858,train,False
859,train,True
860,train,False
861,train,True
862,train,False
863,train,False
864,train,True
865,validation,False
866,train,False
867,train,False
868,train,False
869,validation,False
870,train,False
871,validation,False
872,train,False
873,train,False
874,test,False
875,test,False
876,test,False
877,train,False
878,train,False
879,validation,False
880,validation,False
881,test,False
882,train,True
883,train,False
884,train,False
885,train,False
886,train,False
887,train,True
888,train,True
889,test,False
890,train,False
891,train,True
892,train,False
893,validation,False
894,validation,False
895,train,True
896,train,False
897,train,False
898,train,False
899,test,False
900,validation,False
901,test,False
902,train,True
903,validation,False
904,train,False
905,test,False
906,train,True
907,train,False
908,train,False
909,train,False
910,train,False
911,test,False
912,train,False
913,test,False
914,train,False
915,validation,False
916,train,False
917,train,False
918,train,False
919,test,False
920,test,False
921,test,False
922,test,False
923,train,True
924,validation,False
925,train,False
926,train,False
927,train,False
928,train,False
929,validation,False
930,validation,False
931,validation,False
932,test,False
933,train,False
934,train,False
935,validation,False
936,train,False
937,test,False
938,validation,False
939,train,False
940,train,False
941,train,True
942,validation,False
943,train,False
944,train,False
945,test,False
946,train,False
947,train,False
948,train,False
949,test,False
950,train,True
951,train,True
952,train,False
953,train,True
954,train,False
955,train,False
956,train,True
957,train,True
958,test,False
959,train,False
960,validation,False
961,test,False
962,train,False
963,train,True
964,train,True
965,train,True
966,test,False
967,train,False
968,train,False
969,train,False
970,test,False
971,train,False
972,validation,False
973,train,False
974,train,False
975,validation,False
976,train,False
977,train,False
978,train,False
979,train,True
980,train,True
981,train,True
982,validation,False
983,validation,False
984,train,False
985,train,False
986,validation,False
987,validation,False
988,test,False
989,test,False
990,train,False
991,validation,False
992,train,True
993,train,False
994,train,False
995,test,False
996,validation,False
997,validation,False
998,validation,False
999,train,False
1000,train,False
1001,test,False
1002,train,False
1003,train,False
1004,validation,False
1005,train,False
1006,test,False
1007,validation,False
1008,train,False
1009,train,False
1010,train,False
1011,test,False
1012,train,False
1013,train,False
1014,train,False
1015,train,False
1016,train,False
1017,train,True
1018,train,False
1019,train,False
1020,validation,False
1021,test,False
1022,validation,False
1023,train,True
1024,test,False
1025,test,False
1026,train,False
1027,train,True
1028,test,False
1029,test,False
1030,test,False
1031,validation,False
1032,train,False
1033,train,False
1034,train,False
1035,train,False
1036,train,False
1037,validation,False
1038,train,False
1039,train,False
1040,validation,False
1041,validation,False
1042,test,False
1043,test,False
1044,train,False
1045,train,False
1046,train,True
1047,train,True
1048,train,False
1049,train,False
1050,train,False
1051,train,False
1052,train,True
1053,train,False
1054,train,False
1055,train,False
1056,validation,False
1057,train,True
1058,validation,False
1059,train,True
1060,validation,False
1061,train,False
1062,train,True
1063,test,False
1064,train,False
1065,test,False
1066,train,False
1067,train,False
1068,train,False
1069,test,False
1070,validation,False
1071,train,False
1072,test,False
1073,train,False
1074,train,False
1075,train,False
1076,test,False
1077,validation,False
1078,train,True
1079,train,False
1080,validation,False
1081,test,False
1082,train,True
1083,test,False
1084,train,False
1085,validation,False
1086,train,False
1087,test,False
1088,test,False
1089,train,True
1090,validation,False
1091,train,False
1092,train,True
1093,validation,False
1094,test,False
1095,train,False
1096,test,False
1097,validation,False
1098,validation,False
1099,test,False
1100,test,False
1101,train,False
1102,train,True
1103,validation,False
1104,train,True
1105,train,False
1106,train,False
1107,train,True
1108,validation,False
1109,test,False
1110,train,False
1111,train,False
1112,train,False
1113,train,False
1114,train,False
1115,train,False
1116,validation,False
1117,validation,False
1118,train,False
1119,test,False
1120,train,False
1121,train,True
1122,validation,False
1123,test,False
1124,test,False
1125,test,False
1126,validation,False
1127,train,False
1128,train,True
1129,test,False
1130,train,False
1131,train,False
1132,train,True
1133,validation,False
1134,test,False
1135,train,False
1136,train,False
1137,train,True
1138,train,False
1139,validation,False
1140,train,False
1141,train,False
1142,validation,False
1143,test,False
1144,test,False
1145,train,False
1146,test,False
1147,test,False
1148,validation,False
1149,validation,False
1150,test,False
1151,train,False
1152,train,False
1153,train,False
1154,validation,False
1155,train,False
1156,train,True
1157,train,True
1158,validation,False
1159,test,False
1160,train,True
1161,validation,False
1162,train,False
1163,test,False
1164,test,False
1165,test,False
1166,train,False
1167,test,False
1168,train,True
1169,train,True
1170,train,True
1171,train,False
1172,test,False
1173,test,False
1174,test,False
1175,validation,False
1176,train,False
1177,train,True
1178,train,False
1179,train,False
1180,train,False
1181,train,False
1182,test,False
1183,train,False
1184,train,True
1185,train,True
1186,train,False
1187,train,True
1188,train,True
1189,train,True
1190,train,False
1191,test,False
1192,validation,False
1193,train,True
1194,train,False
1195,train,True
1196,train,False
1197,train,False
1198,validation,False
1199,train,False
1200,train,True
1201,train,False
1202,test,False
1203,train,False
1204,train,False
1205,test,False
1206,train,False
1207,train,True
1208,train,False
1209,test,False
1210,train,False
1211,train,False
1212,validation,False
1213,train,False
1214,train,True
1215,test,False
1216,train,False
1217,train,True
1218,train,False
1219,train,True
1220,test,False
1221,test,False
1222,test,False
1223,train,False
1224,validation,False
1225,validation,False
1226,validation,False
1227,train,False
1228,validation,False
1229,train,False
1230,train,True
1231,train,False
1232,validation,False
1233,train,False
1234,train,False
1235,train,False
1236,train,False
1237,test,False
1238,validation,False
1239,test,False
1240,train,False
1241,train,False
1242,train,True
1243,validation,False
1244,train,False
1245,test,False
1246,train,False
1247,validation,False
1248,train,False
1249,train,False
1250,train,False
1251,test,False
1252,test,False
1253,test,False
1254,validation,False
1255,validation,False
1256,train,False
1257,validation,False
1258,train,False
1259,validation,False
1260,test,False
1261,train,True
1262,train,False
1263,train,False
1264,test,False
1265,train,True
1266,validation,False
1267,validation,False
1268,train,False
1269,test,False
1270,train,False
1271,train,True
1272,train,False
1273,train,False
1274,test,False
1275,train,True
1276,train,False
1277,train,True
1278,validation,False
1279,train,False
1280,test,False
1281,train,True
1282,validation,False
1283,validation,False
1284,validation,False
1285,train,False
1286,train,False
1287,train,False
1288,train,False
1289,train,True
1290,train,False
1291,train,False
1292,train,False
1293,train,False
1294,validation,False
1295,test,False
1296,train,True
1297,train,True
1298,test,False
1299,validation,False
1300,train,False
1301,validation,False
1302,validation,False
1303,train,False
1304,train,False
1305,train,False
1306,train,False
1307,train,False
1308,validation,False
1309,train,True
1310,train,False
1311,train,True
1312,train,False
1313,train,True
1314,test,False
1315,train,False
1316,test,False
1317,train,False
1318,validation,False
1319,test,False
1320,train,True
1321,validation,False
1322,test,False
1323,train,False
1324,train,False
1325,test,False
1326,train,True
1327,test,False
1328,test,False
1329,train,True
1330,train,True
1331,test,False
1332,train,False
1333,train,True
1334,train,False
1335,test,False
1336,validation,False
1337,train,False
1338,train,False
1339,test,False
1340,train,True
1341,train,False
1342,train,False
1343,train,False
1344,train,False
1345,train,False
1346,train,False
1347,test,False
1348,validation,False
1349,train,False
1350,train,False
1351,test,False
1352,validation,False
1353,test,False
1354,test,False
1355,train,False
1356,validation,False
1357,validation,False
1358,train,False
1359,test,False
1360,train,True
1361,train,False
1362,test,False
1363,train,False
1364,train,False
1365,train,False
1366,train,True
1367,validation,False
1368,test,False
1369,test,False
1370,validation,False
1371,train,False
1372,train,True
1373,test,False
1374,test,False
1375,validation,False
1376,train,True
1377,train,False
1378,validation,False
1379,train,False
1380,validation,False
1381,train,False
1382,validation,False
1383,train,True
1384,test,False
1385,train,False
1386,train,False
1387,train,False
1388,train,False
1389,train,False
1390,test,False
1391,test,False
1392,validation,False
1393,train,False
1394,test,False
1395,validation,False
1396,train,False
1397,validation,False
1398,train,False
1399,train,True
1400,test,False
1401,train,True
1402,train,False
1403,train,False
1404,train,True
1405,train,False
1406,train,True
1407,validation,False
1408,train,True
1409,train,False
1410,train,True
1411,train,False
1412,train,True
1413,train,True
1414,train,False
1415,train,False
1416,train,False
1417,validation,False
1418,train,False
1419,test,False
1420,train,True
1421,test,False
1422,train,True
1423,validation,False
1424,validation,False
1425,train,False
1426,train,False
1427,train,True
1428,train,True
1429,train,False
1430,train,False
1431,test,False
1432,test,False
1433,train,True
1434,train,False
1435,train,True
1436,validation,False
1437,train,False
1438,train,True
1439,train,False
1440,train,False
1441,validation,False
1442,train,False
1443,train,False
1444,train,True
1445,test,False
1446,train,False
1447,validation,False
1448,train,False
1449,train,True
1450,train,False
1451,validation,False
1452,test,False
1453,train,False
1454,train,False
1455,test,False
1456,validation,False
1457,train,False
1458,train,False
1459,train,False
1460,train,False
1461,train,False
1462,train,False
1463,train,True
1464,train,True
1465,train,True
1466,train,True
1467,validation,False
1468,train,False
1469,train,False
1470,validation,False
1471,train,False
1472,train,False
1473,train,True
1474,train,False
1475,test,False
1476,validation,False
1477,test,False
1478,test,False
1479,train,False
1480,train,True
1481,train,True
1482,test,False
1483,train,False
1484,validation,False
1485,train,False
1486,train,True
1487,train,True
1488,test,False
1489,train,False
1490,test,False
1491,test,False
1492,test,False
1493,test,False
1494,train,False
1495,train,False
1496,train,False
1497,train,True
1498,test,False
1499,train,False
1500,train,False
1501,train,True
1502,train,False
1503,train,True
1504,train,False
1505,train,False
1506,train,False
1507,train,False
1508,train,True
1509,train,False
1510,train,False
1511,validation,False
1512,validation,False
1513,test,False
1514,train,False
1515,train,False
1516,train,False
1517,train,False
1518,train,False
1519,test,False
1520,train,False
1521,test,False
1522,test,False
1523,train,False
1524,train,False
1525,train,True
1526,test,False
1527,validation,False
1528,validation,False
1529,train,False
1530,train,True
1531,test,False
1532,test,False
1533,train,True
1534,train,False
1535,train,True
1536,train,False
1537,train,False
1538,train,False
1539,train,False
1540,train,False
1541,train,True
1542,test,False
1543,validation,False
1544,validation,False
1545,test,False
1546,test,False
1547,train,True
1548,validation,False
1549,train,False
1550,test,False
1551,test,False
1552,train,False
1553,test,False
1554,train,False
1555,validation,False
1556,test,False
1557,validation,False
1558,train,False
1559,test,False
1560,validation,False
1561,train,False
1562,train,False
1563,train,False
1564,test,False
1565,test,False
1566,train,True
1567,train,False
1568,train,False
1569,train,False
1570,test,False
1571,validation,False
1572,train,False
1573,train,False
1574,train,False
1575,train,False
1576,train,False
1577,test,False
1578,validation,False
1579,test,False
1580,train,False
1581,train,False
1582,test,False
1583,train,False
1584,train,False
1585,validation,False
1586,train,False
1587,train,False
1588,train,False
1589,train,True
1590,train,False
1591,train,False
1592,validation,False
1593,train,False
1594,train,False
1595,train,True
1596,test,False
1597,train,False
1598,train,False
1599,train,False
1600,train,True
1601,validation,False
1602,train,False
1603,train,False
1604,test,False
1605,train,True
1606,validation,False
1607,train,True
1608,test,False
1609,train,False
1610,validation,False
1611,train,False
1612,validation,False
1613,train,False
1614,validation,False
1615,train,False
1616,test,False
1617,train,False
1618,train,False
1619,test,False
1620,test,False
1621,train,True
1622,train,False
1623,train,True
1624,validation,False
1625,train,False
1626,validation,False
1627,train,True
1628,validation,False
1629,test,False
1630,validation,False
1631,train,False
1632,validation,False
1633,validation,False
1634,train,False
1635,train,False
1636,test,False
1637,train,True
1638,test,False
1639,validation,False
1640,train,False
1641,validation,False
1642,train,False
1643,train,False
1644,train,False
1645,test,False
1646,train,False
1647,test,False
1648,test,False
1649,test,False
1650,train,False
1651,train,False
1652,train,False
1653,test,False
1654,train,False
1655,validation,False
1656,train,False
1657,train,False
1658,train,False
1659,train,False
1660,train,False
1661,validation,False
1662,validation,False
1663,train,True
1664,validation,False
1665,validation,False
1666,train,False
1667,validation,False
1668,test,False
1669,validation,False
1670,validation,False
1671,test,False
1672,train,False
1673,train,True
1674,train,True
1675,validation,False
1676,validation,False
1677,validation,False
1678,validation,False
1679,validation,False
1680,train,True
1681,validation,False
1682,validation,False
1683,train,True
1684,validation,False
1685,train,True
1686,train,False
1687,train,True
1688,validation,False
1689,train,False
1690,train,True
1691,validation,False
1692,train,False
1693,validation,False
1694,train,True
1695,validation,False
1696,test,False
1697,train,False
1698,train,False
1699,train,False
1700,train,False
1701,train,False
1702,train,False
1703,train,False
1704,train,False
1705,validation,False
1706,train,False
1707,test,False
1708,train,False
1709,validation,False
1710,validation,False
1711,train,False
1712,train,False
1713,test,False
1714,validation,False
1715,train,False
1716,train,True
1717,train,True
1718,train,False
1719,validation,False
1720,test,False
1721,validation,False
1722,train,False
1723,train,False
1724,test,False
1725,test,False
1726,train,False
1727,test,False
1728,train,True
1729,train,True
1730,test,False
1731,validation,False
1732,test,False
1733,train,False
1734,train,False
1735,test,False
1736,train,False
1737,train,True
1738,test,False
1739,train,False
1740,train,False
1741,test,False
1742,train,False
1743,validation,False
1744,test,False
1745,train,False
1746,train,False
1747,train,False
1748,test,False
1749,test,False
1750,train,False
1751,test,False
1752,test,False
1753,train,False
1754,train,True
1755,train,True
1756,test,False
1757,train,False
1758,train,False
1759,validation,False
1760,train,True
1761,train,False
1762,train,False
1763,train,False
1764,test,False
1765,test,False
1766,validation,False
1767,train,False
1768,train,False
1769,train,False
1770,validation,False
1771,train,False
1772,train,False
1773,test,False
1774,validation,False
1775,test,False
1776,test,False
1777,validation,False
1778,train,False
1779,test,False
1780,train,False
1781,train,True
1782,train,False
1783,train,False
1784,train,False
1785,train,False
1786,validation,False
1787,validation,False
1788,train,True
1789,validation,False
1790,train,True
1791,validation,False
1792,validation,False
1793,train,True
1794,train,False
1795,train,False
1796,test,False
1797,train,False
1798,validation,False
1799,test,False
1800,test,False
1801,train,False
1802,test,False
1803,validation,False
1804,train,True
1805,test,False
1806,train,True
1807,train,False
1808,train,False
1809,test,False
1810,train,True
1811,train,True
1812,train,False
1813,train,False
1814,validation,False
1815,train,False
1816,train,True
1817,train,False
1818,train,False
1819,test,False
1820,test,False
1821,train,True
1822,test,False
1823,train,True
1824,train,False
1825,train,True
1826,test,False
1827,train,False
1828,train,True
1829,test,False
1830,train,True
1831,train,False
1832,train,False
1833,validation,False
1834,test,False
1835,train,False
1836,validation,False
1837,train,False
1838,train,False
1839,train,False
1840,train,False
1841,validation,False
1842,train,False
1843,validation,False
1844,train,True
1845,validation,False
1846,train,False
1847,train,True
1848,validation,False
1849,train,False
1850,train,True
1851,validation,False
1852,test,False
1853,validation,False
1854,train,False
1855,validation,False
1856,train,False
1857,validation,False
1858,train,False
1859,test,False
1860,train,False
1861,train,True
1862,train,False
1863,validation,False
1864,test,False
1865,test,False
1866,train,False
1867,validation,False
1868,train,False
1869,validation,False
1870,train,False
1871,train,True
1872,train,False
1873,train,True
1874,train,True
1875,train,False
1876,train,False
1877,train,False
1878,train,False
1879,train,False
1880,train,False
1881,validation,False
1882,train,True
1883,train,True
1884,train,True
1885,validation,False
1886,train,True
1887,test,False
1888,test,False
1889,test,False
1890,train,True
1891,train,False
1892,validation,False
1893,train,False
1894,train,False
1895,test,False
1896,train,True
1897,train,False
1898,train,False
1899,train,False
1900,train,True
1901,validation,False
1902,test,False
1903,test,False
1904,validation,False
1905,test,False
1906,train,False
1907,test,False
1908,train,True
1909,train,True
1910,train,False
1911,validation,False
1912,train,False
1913,validation,False
1914,validation,False
1915,train,True
1916,train,False
1917,train,False
1918,validation,False
1919,train,False
1920,train,False
1921,train,True
1922,test,False
1923,test,False
1924,validation,False
1925,test,False
1926,validation,False
1927,validation,False
1928,test,False
1929,validation,False
1930,train,False
1931,train,False
1932,train,False
1933,train,False
1934,train,False
1935,test,False
1936,train,True
1937,test,False
1938,train,False
1939,validation,False
1940,test,False
1941,test,False
1942,validation,False
1943,train,False
1944,validation,False
1945,test,False
1946,train,False
1947,validation,False
1948,train,False
1949,validation,False
1950,train,False
1951,train,True
1952,validation,False
1953,validation,False
1954,train,True
1955,test,False
1956,test,False
1957,validation,False
1958,train,True
1959,train,True
1960,train,True
1961,train,True
1962,validation,False
1963,validation,False
1964,train,False
1965,train,False
1966,validation,False
1967,test,False
1968,train,True
1969,validation,False
1970,test,False
1971,validation,False
1972,train,True
1973,test,False
1974,train,True
1975,train,True
1976,train,False
1977,train,False
1978,train,False
1979,train,False
1980,train,False
1981,test,False
1982,train,False
1983,test,False
1984,train,False
1985,train,False
1986,train,False
1987,train,True
1988,train,False
1989,validation,False
1990,train,False
1991,validation,False
1992,train,False
1993,train,True
1994,train,False
1995,train,True
1996,train,False
1997,train,False
1998,train,True
1999,test,False
2000,test,False
2001,train,False
2002,validation,False
2003,train,False
2004,validation,False
2005,train,False
2006,validation,False
2007,test,False
2008,validation,False
2009,test,False
2010,train,False
2011,train,False
2012,test,False
2013,train,False
2014,train,False
2015,validation,False
2016,validation,False
2017,train,False
2018,train,True
2019,validation,False
2020,train,False
2021,train,False
2022,test,False
2023,validation,False
2024,train,False
2025,train,False
2026,train,False
2027,train,True
2028,train,True
2029,train,False
2030,train,False
2031,test,False
2032,train,False
2033,validation,False
2034,validation,False
2035,test,False
2036,validation,False
2037,validation,False
2038,test,False
2039,validation,False
2040,train,False
2041,train,False
2042,train,False
2043,test,False
2044,validation,False
2045,train,False
2046,validation,False
2047,test,False
2048,train,False
2049,train,False
2050,train,False
2051,train,True
2052,train,False
2053,train,False
2054,train,False
2055,test,False
2056,test,False
2057,train,False
2058,train,False
2059,validation,False
2060,train,False
2061,test,False
2062,test,False
2063,validation,False
2064,train,False
2065,validation,False
2066,train,False
2067,train,False
2068,test,False
2069,test,False
2070,test,False
2071,train,False
2072,train,False
2073,test,False
2074,validation,False
2075,train,False
2076,train,True
2077,test,False
