row_id,split,used_for_fit
379,train,True
380,train,True
381,train,True
382,test,False
383,validation,False
384,test,False
385,train,True
386,validation,False
387,train,True
388,train,True
389,train,True
390,test,False
391,test,False
392,test,False
393,train,True
394,train,True
395,test,False
396,test,False
397,train,True
398,validation,False
399,validation,False
400,train,True
401,train,True
402,train,True
403,train,True
404,test,False
405,validation,False
406,validation,False
407,validation,False
408,train,True
409,train,True
410,train,True
411,train,True
412,test,False
413,test,False
414,train,True
415,train,True
416,train,True
417,validation,False
418,train,True
419,validation,False
420,train,True
421,train,True
422,train,True
423,test,False
424,validation,False
425,train,True
426,train,True
427,train,True
428,train,True
429,train,True
430,train,True
431,test,False
432,train,True
433,train,True
434,train,True
435,train,True
436,validation,False
437,train,True
438,train,True
439,train,True
440,train,True
441,test,False
442,test,False
443,train,True
444,train,True
445,train,True
446,train,True
447,train,True
448,test,False
449,train,True
450,train,True
451,train,True
452,train,True
453,train,True
454,validation,False
455,train,True
456,test,False
457,train,True
458,test,False
459,validation,False
460,validation,False
461,train,True
462,train,True
463,train,True
464,test,False
465,train,True
466,validation,False
467,train,True
468,train,True
469,train,True
470,test,False
471,train,True
472,train,True
473,train,True
474,train,True
475,validation,False
476,train,True
477,train,True
478,train,True
479,train,True
480,train,True
481,test,False
482,validation,False
483,train,True
484,validation,False
485,train,True
486,train,True
487,train,True
488,validation,False
489,train,True
490,validation,False
491,train,True
492,test,False
493,train,True
494,train,True
495,train,True
496,train,True
497,train,True
498,train,True
499,validation,False
500,train,True
501,train,True
502,validation,False
503,train,True
504,test,False
505,train,True
506,train,True
507,train,True
508,train,True
509,train,True
510,train,True
511,train,True
512,test,False
513,train,True
514,test,False
515,test,False
516,train,True
517,train,True
518,train,True
519,validation,False
520,train,True
521,test,False
522,test,False
523,test,False
524,train,True
525,validation,False
526,validation,False
527,train,True
528,train,True
529,test,False
530,train,True
531,train,True
532,train,True
533,train,True
534,train,True
535,train,True
536,validation,False
537,validation,False
538,train,True
539,validation,False
540,train,True
541,validation,False
542,test,False
543,train,True
544,train,True
545,test,False
546,validation,False
547,train,True
548,train,True
549,train,True
550,train,True
551,train,True
552,validation,False
553,train,True
554,train,True
555,train,True
556,validation,False
557,test,False
558,train,True
559,test,False
560,test,False
561,train,True
562,validation,False
563,train,True
564,train,True
565,train,True
566,train,True
567,train,True
568,train,True
569,validation,False
570,train,True
571,validation,False
572,validation,False
573,train,True
574,test,False
575,validation,False
576,train,True
577,train,True
578,test,False
579,train,True
580,validation,False
581,test,False
582,train,True
583,test,False
584,train,True
585,train,True
586,train,True
587,test,False
588,train,True
589,train,True
590,train,True
591,train,True
592,train,True
593,validation,False
594,train,True
595,validation,False
596,train,True
597,test,False
598,train,True
599,train,True
600,validation,False
601,train,True
602,train,True
603,train,True
604,train,True
605,train,True
606,test,False
607,train,True
608,validation,False
609,train,True
610,test,False
611,train,True
612,validation,False
613,train,True
614,validation,False
615,train,True
616,train,True
617,train,True
618,train,True
619,test,False
620,train,True
621,train,True
622,train,True
623,train,True
624,train,True
625,train,True
626,train,True
627,train,True
628,validation,False
629,validation,False
630,test,False
631,test,False
632,validation,False
633,train,True
634,validation,False
635,test,False
636,train,True
637,train,True
638,test,False
639,test,False
640,train,True
641,train,True
642,train,True
643,test,False
644,train,True
645,validation,False
646,validation,False
647,train,True
648,train,True
649,train,True
650,train,True
651,test,False
652,train,True
653,train,True
654,train,True
655,train,True
656,validation,False
657,train,True
658,train,True
659,test,False
660,test,False
661,validation,False
662,train,True
663,validation,False
664,train,True
665,train,True
666,test,False
667,validation,False
668,train,True
669,test,False
670,train,True
671,validation,False
672,train,True
673,train,True
674,validation,False
675,train,True
676,train,True
677,train,True
678,train,True
679,train,True
680,train,True
681,train,True
682,train,True
683,train,True
684,train,True
685,validation,False
686,validation,False
687,test,False
688,test,False
689,validation,False
690,train,True
691,train,True
692,test,False
693,train,True
694,train,True
695,test,False
696,train,True
697,test,False
698,validation,False
699,validation,False
700,train,True
701,train,True
702,test,False
703,test,False
704,train,True
705,train,True
706,train,True
707,validation,False
708,train,True
709,train,True
710,train,True
711,train,True
712,train,True
713,train,True
714,test,False
715,train,True
716,validation,False
717,validation,False
718,train,True
719,validation,False
720,train,True
721,train,True
722,train,True
723,validation,False
724,train,True
725,train,True
726,test,False
727,validation,False
728,test,False
729,validation,False
730,train,True
731,train,True
732,train,True
733,train,True
734,train,True
735,train,True
736,train,True
737,train,True
738,train,True
739,validation,False
740,train,True
741,train,True
742,train,True
743,train,True
744,train,True
745,train,True
746,train,True
747,train,True
748,train,True
749,train,True
750,train,True
751,train,True
752,train,True
753,train,True
754,train,True
755,train,True
756,train,True
757,train,True
758,train,True
759,train,True
760,test,False
761,train,True
762,train,True
763,train,True
764,train,True
765,train,True
766,train,True
767,validation,False
768,test,False
769,test,False
770,test,False
771,test,False
772,test,False
773,train,True
774,train,True
775,test,False
776,train,True
777,train,True
778,test,False
779,train,True
780,test,False
781,validation,False
782,train,True
783,train,True
784,validation,False
785,test,False
786,train,True
787,train,True
788,test,False
789,train,True
790,train,True
791,test,False
792,validation,False
793,test,False
794,train,True
795,train,True
796,test,False
797,train,True
798,train,True
799,train,True
800,train,True
801,train,True
802,train,True
803,train,True
804,test,False
805,train,True
806,validation,False
807,train,True
808,train,True
809,train,True
810,train,True
811,train,True
812,train,True
813,train,True
814,test,False
815,train,True
816,train,True
817,test,False
818,validation,False
819,test,False
820,train,True
821,train,True
822,test,False
823,validation,False
824,validation,False
825,validation,False
826,train,True
827,test,False
828,train,True
829,train,True
830,validation,False
831,train,True
832,test,False
833,train,True
834,train,True
835,train,True
836,validation,False
837,train,True
838,train,True
839,test,False
840,validation,False
841,train,True
842,train,True
843,train,True
844,train,True
845,test,False
846,test,False
847,train,True
848,train,True
849,train,True
850,train,True
851,test,False
852,train,True
853,test,False
854,test,False
855,test,False
856,train,True
857,train,True
858,train,True
859,train,True
860,validation,False
861,train,True
862,train,True
863,test,False
864,train,True
865,train,True
866,train,True
867,test,False
868,train,True
869,validation,False
870,train,True
871,train,True
872,train,True
873,validation,False
874,test,False
875,validation,False
876,test,False
877,train,True
878,validation,False
879,train,True
880,train,True
881,train,True
882,test,False
883,train,True
884,train,True
885,validation,False
886,train,True
887,train,True
888,validation,False
889,train,True
890,train,True
891,test,False
892,test,False
893,train,True
894,test,False
895,validation,False
896,train,True
897,train,True
898,train,True
899,validation,False
900,validation,False
901,train,True
902,validation,False
903,train,True
904,train,True
905,validation,False
906,train,True
907,train,True
908,train,True
909,validation,False
910,test,False
911,train,True
912,train,True
913,validation,False
914,train,True
915,train,True
916,train,True
917,test,False
918,validation,False
919,train,True
920,test,False
921,train,True
922,test,False
923,validation,False
924,validation,False
925,train,True
926,train,True
927,train,True
928,test,False
929,test,False
930,test,False
931,train,True
932,train,True
933,validation,False
934,train,True
935,validation,False
936,validation,False
937,train,True
938,train,True
939,test,False
940,train,True
941,train,True
942,test,False
943,validation,False
944,train,True
945,train,True
946,test,False
947,train,True
948,validation,False
949,train,True
950,test,False
951,test,False
952,train,True
953,validation,False
954,validation,False
955,validation,False
956,test,False
957,train,True
958,train,True
959,test,False
960,train,True
961,train,True
962,validation,False
963,validation,False
964,train,True
965,train,True
966,validation,False
967,train,True
968,validation,False
969,train,True
970,train,True
971,train,True
972,test,False
973,validation,False
974,validation,False
975,train,True
976,validation,False
977,train,True
978,train,True
979,validation,False
980,test,False
981,train,True
982,train,True
983,train,True
984,test,False
985,validation,False
986,test,False
987,test,False
988,test,False
989,test,False
990,train,True
991,train,True
992,train,True
993,train,True
994,train,True
995,test,False
996,train,True
997,train,True
998,test,False
999,train,True
1000,test,False
1001,train,True
1002,train,True
1003,train,True
1004,train,True
1005,train,True
1006,train,True
1007,test,False
1008,train,True
1009,train,True
1010,train,True
1011,test,False
1012,validation,False
1013,validation,False
1014,train,True
1015,test,False
1016,test,False
1017,train,True
1018,train,True
1019,validation,False
1020,train,True
1021,validation,False
1022,train,True
1023,test,False
1024,train,True
1025,train,True
1026,train,True
1027,train,True
1028,test,False
1029,train,True
1030,train,True
1031,test,False
1032,train,True
1033,train,True
1034,train,True
1035,validation,False
1036,train,True
1037,validation,False
1038,train,True
1039,train,True
1040,test,False
1041,train,True
1042,train,True
1043,validation,False
1044,train,True
1045,validation,False
1046,train,True
1047,train,True
1048,test,False
1049,train,True
1050,validation,False
1051,train,True
1052,train,True
1053,train,True
1054,validation,False
1055,train,True
1056,train,True
1057,train,True
1058,validation,False
1059,validation,False
1060,test,False
1061,train,True
1062,validation,False
1063,test,False
1064,validation,False
1065,test,False
1066,validation,False
1067,validation,False
1068,train,True
1069,test,False
1070,validation,False
1071,train,True
1072,test,False
1073,train,True
1074,train,True
1075,train,True
1076,train,True
1077,validation,False
1078,train,True
1079,train,True
1080,validation,False
1081,validation,False
1082,train,True
1083,train,True
1084,train,True
1085,validation,False
1086,train,True
1087,train,True
1088,validation,False
1089,validation,False
1090,train,True
1091,test,False
1092,train,True
1093,train,True
1094,train,True
1095,train,True
1096,train,True
1097,train,True
1098,test,False
1099,train,True
1100,validation,False
1101,train,True
1102,validation,False
1103,train,True
1104,train,True
1105,validation,False
1106,validation,False
1107,train,True
1108,train,True
1109,train,True
1110,train,True
1111,train,True
1112,test,False
1113,validation,False
1114,train,True
1115,train,True
1116,train,True
1117,train,True
1118,train,True
1119,train,True
1120,test,False
1121,validation,False
1122,train,True
1123,train,True
1124,validation,False
1125,validation,False
1126,test,False
1127,train,True
1128,train,True
1129,validation,False
1130,train,True
1131,train,True
1132,train,True
1133,test,False
1134,train,True
1135,train,True
1136,train,True
1137,train,True
1138,train,True
1139,train,True
1140,validation,False
1141,train,True
1142,train,True
1143,train,True
1144,train,True
1145,train,True
1146,test,False
1147,train,True
1148,train,True
1149,train,True
1150,validation,False
1151,train,True
1152,validation,False
1153,train,True
1154,validation,False
1155,validation,False
1156,train,True
1157,train,True
1158,train,True
1159,train,True
1160,test,False
1161,train,True
1162,test,False
1163,validation,False
1164,validation,False
1165,train,True
1166,test,False
1167,validation,False
1168,validation,False
1169,train,True
1170,test,False
1171,validation,False
1172,train,True
1173,test,False
1174,train,True
1175,train,True
1176,train,True
1177,train,True
1178,test,False
1179,train,True
1180,validation,False
1181,train,True
1182,train,True
1183,train,True
1184,test,False
1185,train,True
1186,train,True
1187,train,True
1188,train,True
1189,test,False
1190,train,True
1191,train,True
1192,train,True
1193,train,True
1194,train,True
1195,test,False
1196,train,True
1197,validation,False
1198,train,True
1199,validation,False
1200,train,True
1201,validation,False
1202,train,True
1203,train,True
1204,train,True
1205,train,True
1206,train,True
1207,test,False
1208,validation,False
1209,test,False
1210,train,True
1211,train,True
1212,train,True
1213,train,True
1214,validation,False
1215,validation,False
1216,train,True
1217,train,True
1218,train,True
1219,train,True
1220,train,True
1221,validation,False
1222,train,True
1223,train,True
1224,train,True
1225,train,True
1226,validation,False
1227,train,True
1228,validation,False
1229,train,True
1230,train,True
1231,train,True
1232,test,False
1233,train,True
1234,train,True
1235,validation,False
1236,test,False
1237,test,False
1238,train,True
1239,train,True
1240,train,True
1241,train,True
1242,train,True
1243,validation,False
1244,test,False
1245,train,True
1246,validation,False
1247,train,True
1248,test,False
1249,train,True
1250,train,True
1251,train,True
1252,train,True
1253,train,True
1254,train,True
1255,train,True
1256,train,True
1257,test,False
1258,validation,False
1259,validation,False
1260,train,True
1261,train,True
1262,train,True
1263,train,True
1264,train,True
1265,train,True
1266,test,False
1267,validation,False
1268,test,False
1269,test,False
1270,validation,False
1271,test,False
1272,train,True
1273,validation,False
1274,train,True
1275,train,True
1276,test,False
1277,train,True
1278,validation,False
1279,test,False
1280,train,True
1281,train,True
1282,validation,False
1283,train,True
1284,train,True
1285,train,True
1286,test,False
1287,validation,False
1288,train,True
1289,train,True
1290,train,True
1291,train,True
1292,train,True
1293,train,True
1294,test,False
1295,validation,False
1296,validation,False
1297,validation,False
1298,train,True
1299,train,True
1300,train,True
1301,train,True
1302,train,True
1303,train,True
1304,validation,False
1305,validation,False
1306,test,False
1307,train,True
1308,train,True
1309,validation,False
1310,train,True
1311,train,True
1312,train,True
1313,validation,False
1314,validation,False
1315,train,True
1316,validation,False
1317,train,True
1318,train,True
1319,train,True
1320,validation,False
1321,validation,False
1322,train,True
1323,train,True
1324,train,True
1325,train,True
1326,test,False
1327,train,True
1328,train,True
1329,validation,False
1330,validation,False
1331,validation,False
1332,train,True
1333,validation,False
1334,validation,False
1335,train,True
1336,test,False
1337,test,False
1338,validation,False
1339,test,False
1340,train,True
1341,test,False
1342,test,False
1343,train,True
1344,train,True
1345,train,True
1346,test,False
1347,train,True
1348,train,True
1349,train,True
1350,train,True
1351,train,True
1352,train,True
1353,train,True
1354,test,False
1355,test,False
1356,validation,False
1357,train,True
1358,train,True
1359,train,True
1360,train,True
1361,validation,False
1362,train,True
1363,test,False
1364,train,True
1365,train,True
1366,validation,False
1367,train,True
1368,train,True
1369,train,True
1370,train,True
1371,test,False
1372,test,False
1373,test,False
1374,train,True
1375,train,True
1376,train,True
1377,train,True
1378,test,False
1379,train,True
1380,train,True
1381,train,True
1382,train,True
1383,test,False
1384,train,True
1385,train,True
1386,test,False
1387,train,True
1388,train,True
1389,train,True
1390,train,True
1391,train,True
1392,train,True
1393,train,True
1394,train,True
1395,test,False
1396,train,True
1397,validation,False
1398,test,False
1399,train,True
1400,train,True
1401,train,True
1402,train,True
1403,train,True
1404,train,True
1405,train,True
1406,test,False
1407,validation,False
1408,validation,False
1409,train,True
1410,test,False
1411,test,False
1412,test,False
1413,train,True
1414,train,True
1415,train,True
1416,test,False
1417,validation,False
1418,test,False
1419,test,False
1420,validation,False
1421,test,False
1422,train,True
1423,train,True
1424,validation,False
1425,validation,False
1426,train,True
1427,train,True
1428,train,True
1429,test,False
1430,train,True
1431,validation,False
1432,train,True
1433,validation,False
1434,test,False
1435,train,True
1436,train,True
1437,train,True
1438,train,True
1439,validation,False
1440,train,True
1441,train,True
1442,train,True
1443,train,True
1444,train,True
1445,train,True
1446,train,True
1447,train,True
1448,train,True
1449,train,True
1450,train,True
1451,train,True
1452,test,False
1453,train,True
1454,train,True
1455,train,True
1456,train,True
1457,train,True
1458,test,False
1459,train,True
1460,train,True
1461,test,False
1462,train,True
1463,train,True
1464,train,True
1465,test,False
1466,train,True
1467,train,True
1468,train,True
1469,validation,False
1470,test,False
1471,train,True
1472,validation,False
1473,train,True
1474,train,True
1475,train,True
1476,train,True
1477,test,False
1478,train,True
1479,test,False
1480,train,True
1481,train,True
1482,train,True
1483,train,True
1484,train,True
1485,test,False
1486,train,True
1487,validation,False
1488,train,True
1489,test,False
1490,validation,False
1491,validation,False
1492,train,True
1493,validation,False
1494,train,True
1495,train,True
1496,validation,False
1497,train,True
1498,train,True
1499,train,True
1500,train,True
1501,train,True
1502,train,True
1503,train,True
1504,test,False
1505,train,True
1506,train,True
1507,train,True
1508,validation,False
1509,train,True
1510,train,True
1511,validation,False
1512,train,True
1513,train,True
1514,validation,False
1515,train,True
1516,validation,False
1517,train,True
1518,train,True
1519,train,True
1520,train,True
1521,train,True
1522,validation,False
1523,train,True
1524,train,True
1525,validation,False
1526,train,True
1527,test,False
1528,train,True
1529,train,True
1530,test,False
1531,train,True
1532,train,True
1533,train,True
1534,train,True
1535,train,True
1536,train,True
1537,train,True
1538,test,False
1539,train,True
1540,test,False
1541,train,True
1542,train,True
1543,train,True
1544,train,True
1545,train,True
1546,train,True
1547,validation,False
1548,train,True
1549,test,False
1550,train,True
1551,validation,False
1552,validation,False
1553,train,True
1554,test,False
1555,validation,False
1556,train,True
1557,train,True
1558,validation,False
1559,test,False
1560,train,True
1561,test,False
1562,train,True
1563,train,True
1564,train,True
1565,train,True
1566,train,True
1567,test,False
1568,train,True
1569,train,True
1570,validation,False
1571,train,True
1572,test,False
1573,train,True
1574,train,True
1575,train,True
1576,test,False
1577,train,True
1578,validation,False
1579,test,False
1580,train,True
1581,train,True
1582,validation,False
1583,train,True
1584,train,True
1585,test,False
1586,test,False
1587,train,True
1588,train,True
1589,train,True
1590,test,False
1591,train,True
1592,train,True
1593,train,True
1594,train,True
1595,train,True
1596,train,True
1597,validation,False
1598,train,True
1599,train,True
1600,train,True
1601,test,False
1602,test,False
1603,validation,False
1604,train,True
1605,train,True
1606,train,True
1607,validation,False
1608,train,True
1609,train,True
1610,train,True
1611,test,False
1612,train,True
1613,train,True
1614,train,True
1615,validation,False
1616,train,True
1617,validation,False
1618,validation,False
1619,validation,False
1620,train,True
1621,test,False
1622,validation,False
1623,train,True
1624,test,False
1625,train,True
1626,train,True
1627,train,True
1628,train,True
1629,train,True
1630,train,True
1631,train,True
1632,test,False
1633,train,True
1634,test,False
1635,test,False
1636,train,True
1637,test,False
1638,train,True
1639,train,True
1640,validation,False
1641,train,True
1642,train,True
1643,test,False
1644,train,True
1645,train,True
1646,train,True
1647,train,True
1648,train,True
1649,validation,False
1650,train,True
1651,train,True
1652,validation,False
1653,train,True
1654,train,True
1655,test,False
1656,train,True
1657,test,False
1658,validation,False
1659,test,False
1660,train,True
1661,train,True
1662,train,True
1663,validation,False
1664,train,True
1665,test,False
1666,validation,False
1667,train,True
1668,test,False
1669,test,False
1670,test,False
1671,test,False
1672,train,True
1673,train,True
1674,validation,False
1675,test,False
1676,test,False
1677,train,True
1678,validation,False
1679,train,True
1680,train,True
1681,validation,False
1682,train,True
1683,test,False
1684,train,True
1685,train,True
1686,train,True
1687,train,True
1688,train,True
1689,train,True
1690,train,True
1691,train,True
1692,train,True
1693,test,False
1694,test,False
1695,train,True
1696,train,True
1697,validation,False
1698,validation,False
1699,train,True
1700,train,True
1701,train,True
1702,train,True
1703,validation,False
1704,test,False
1705,train,True
1706,test,False
1707,train,True
1708,test,False
1709,validation,False
1710,train,True
1711,train,True
1712,validation,False
1713,train,True
1714,train,True
1715,validation,False
1716,validation,False
1717,validation,False
1718,train,True
1719,test,False
1720,train,True
1721,train,True
1722,train,True
1723,test,False
1724,train,True
1725,train,True
1726,test,False
1727,validation,False
1728,test,False
1729,train,True
1730,train,True
1731,train,True
1732,train,True
1733,train,True
1734,validation,False
1735,train,True
1736,train,True
1737,test,False
1738,test,False
1739,test,False
1740,train,True
1741,train,True
1742,validation,False
1743,train,True
1744,train,True
1745,validation,False
1746,validation,False
1747,train,True
1748,train,True
1749,test,False
1750,train,True
1751,train,True
1752,train,True
1753,test,False
1754,test,False
1755,train,True
1756,train,True
1757,test,False
1758,train,True
1759,train,True
1760,train,True
1761,train,True
1762,train,True
1763,validation,False
1764,test,False
1765,test,False
1766,train,True
1767,train,True
1768,train,True
1769,train,True
1770,train,True
1771,train,True
1772,test,False
1773,train,True
1774,train,True
1775,train,True
1776,train,True
1777,train,True
1778,train,True
1779,validation,False
1780,validation,False
1781,validation,False
1782,train,True
1783,validation,False
1784,train,True
1785,train,True
1786,train,True
1787,test,False
1788,train,True
1789,validation,False
1790,train,True
1791,test,False
1792,validation,False
1793,validation,False
1794,test,False
1795,train,True
1796,train,True
1797,test,False
1798,train,True
1799,train,True
1800,train,True
1801,validation,False
1802,test,False
1803,train,True
1804,validation,False
1805,train,True
1806,validation,False
1807,train,True
1808,validation,False
1809,train,True
1810,train,True
1811,validation,False
1812,train,True
1813,train,True
1814,train,True
1815,train,True
1816,train,True
1817,validation,False
1818,train,True
1819,train,True
1820,train,True
1821,train,True
1822,validation,False
1823,train,True
1824,train,True
1825,train,True
1826,test,False
1827,train,True
1828,test,False
1829,train,True
1830,validation,False
1831,train,True
1832,validation,False
1833,train,True
1834,validation,False
1835,train,True
1836,train,True
1837,train,True
1838,train,True
1839,validation,False
1840,test,False
1841,train,True
1842,test,False
1843,train,True
1844,test,False
1845,test,False
1846,test,False
1847,train,True
1848,train,True
1849,validation,False
1850,train,True
1851,validation,False
1852,train,True
1853,validation,False
1854,train,True
1855,train,True
1856,test,False
1857,test,False
1858,validation,False
1859,test,False
1860,train,True
1861,train,True
1862,train,True
1863,train,True
1864,train,True
1865,train,True
1866,test,False
1867,train,True
1868,test,False
1869,train,True
1870,train,True
1871,test,False
1872,test,False
1873,validation,False
1874,train,True
1875,validation,False
1876,validation,False
1877,test,False
1878,train,True
1879,validation,False
1880,train,True
1881,train,True
1882,validation,False
1883,validation,False
1884,validation,False
1885,validation,False
1886,validation,False
1887,train,True
1888,train,True
1889,train,True
1890,train,True
1891,test,False
1892,train,True
1893,test,False
1894,train,True
1895,validation,False
1896,validation,False
1897,train,True
1898,validation,False
1899,train,True
1900,train,True
1901,train,True
1902,train,True
1903,train,True
1904,train,True
1905,validation,False
1906,train,True
1907,train,True
1908,test,False
1909,train,True
1910,train,True
1911,train,True
1912,train,True
1913,train,True
1914,validation,False
1915,test,False
1916,train,True
1917,validation,False
1918,train,True
1919,validation,False
1920,validation,False
1921,train,True
1922,train,True
1923,train,True
1924,train,True
1925,test,False
1926,validation,False
1927,train,True
1928,validation,False
1929,validation,False
1930,test,False
1931,train,True
1932,train,True
1933,train,True
1934,test,False
1935,train,True
1936,test,False
1937,train,True
1938,validation,False
1939,validation,False
1940,validation,False
1941,train,True
1942,train,True
1943,validation,False
1944,train,True
1945,train,True
1946,train,True
1947,validation,False
1948,train,True
1949,train,True
1950,train,True
1951,train,True
1952,train,True
1953,train,True
1954,train,True
1955,validation,False
1956,train,True
1957,test,False
1958,train,True
1959,validation,False
1960,validation,False
1961,validation,False
1962,test,False
1963,validation,False
1964,train,True
1965,train,True
1966,validation,False
1967,train,True
1968,test,False
1969,validation,False
1970,train,True
1971,train,True
1972,train,True
1973,validation,False
1974,train,True
1975,train,True
1976,validation,False
1977,train,True
1978,test,False
1979,test,False
1980,test,False
1981,train,True
1982,train,True
1983,validation,False
1984,train,True
1985,train,True
1986,train,True
1987,train,True
1988,validation,False
1989,test,False
1990,validation,False
1991,train,True
1992,train,True
1993,train,True
1994,train,True
1995,train,True
1996,train,True
1997,test,False
1998,test,False
1999,validation,False
2000,test,False
2001,train,True
2002,train,True
2003,train,True
2004,test,False
2005,train,True
2006,validation,False
2007,train,True
2008,train,True
2009,train,True
2010,test,False
2011,train,True
2012,train,True
2013,train,True
2014,train,True
2015,validation,False
2016,test,False
2017,validation,False
2018,validation,False
2019,train,True
2020,test,False
2021,test,False
2022,train,True
2023,train,True
2024,validation,False
2025,train,True
2026,test,False
2027,validation,False
2028,validation,False
2029,validation,False
2030,validation,False
2031,validation,False
2032,train,True
2033,validation,False
2034,train,True
2035,test,False
2036,train,True
2037,validation,False
2038,train,True
2039,test,False
2040,validation,False
2041,test,False
2042,train,True
2043,train,True
2044,validation,False
2045,test,False
2046,test,False
2047,train,True
2048,train,True
2049,test,False
2050,train,True
2051,validation,False
2052,train,True
2053,validation,False
2054,train,True
2055,train,True
2056,validation,False
2057,validation,False
2058,train,True
2059,train,True
2060,train,True
2061,train,True
2062,validation,False
2063,test,False
2064,train,True
2065,train,True
2066,train,True
2067,test,False
2068,test,False
2069,train,True
2070,train,True
2071,validation,False
2072,train,True
2073,validation,False
2074,test,False
2075,train,True
2076,validation,False
2077,validation,False
